Ensembl id,Gene name,Uniprot,Cell line,Nucleus,Nucleoplasm,Nuclear bodies,Nuclear speckles,Nuclear membrane,Nucleoli,Nucleoli (Fibrillar center),Cytosol,Cytoplasmic bodies,Rods and Rings,Lipid droplets,Aggresome,Mitochondria,Microtubules,Microtubule ends,Microtubule organizing center,Centrosome,Mitotic spindle,Cytokinetic bridge,Midbody,Midbody ring,Intermediate filaments,Actin filaments,Focal Adhesions,Endoplasmic reticulum,Golgi apparatus,Vesicles,Plasma membrane,Cell Junctions,U-2 OS location
ENSG00000100348,TXN2,Q99757,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000153066,TXNDC11,Q6PKC3,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000113621,TXNDC15,Q96J42,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000087301,TXNDC16,Q9P2K2,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000168454,TXNDC2,Q86VQ3,U-2 OS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm, Cytosol"
ENSG00000239264,TXNDC5,Q8NBS9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000115514,TXNDC9,O14530,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000265972,TXNIP,Q9H3M7,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000091164,TXNL1,O43396,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000141759,TXNL4A,P83876,U-2 OS,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nuclear membrane, Cytosol"
ENSG00000140830,TXNL4B,Q9NX01,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000198431,TXNRD1,Q16881,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000184470,TXNRD2,Q9NNW7,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000197763,TXNRD3,,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000105397,TYK2,P29597,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000025708,TYMP,P19971,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nuclear bodies, Golgi apparatus"
ENSG00000156521,TYSND1,Q2T9J0,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol, Centrosome"
"ENSG00000198874, ENSG00000277149","TYW1, TYW1B",Q9NV66,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000162623,TYW3,Q6IPR3,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
"ENSG00000275895, ENSG00000160201","U2AF1L5, U2AF1",Q01081,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000063244,U2AF2,P26368,U-2 OS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear speckles"
ENSG00000163714,U2SURP,O15042,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000137831,UACA,Q9BZF9,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000197355,UAP1L1,Q3KQV9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Intermediate filaments
ENSG00000130985,UBA1,P22314,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000126261,UBA2,Q9UBT2,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000144744,UBA3,Q8TBC4,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000081307,UBA5,Q9GZZ9,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Cytosol, Vesicles"
ENSG00000221983,UBA52,P62987,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Nucleoplasm, Cytosol, Endoplasmic reticulum"
ENSG00000182179,UBA7,P41226,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Vesicles"
ENSG00000130560,UBAC1,Q9BSL1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000153443,UBALD1,Q8TB05,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000165006,UBAP1,Q9NZ09,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000246922,UBAP1L,F5GYI3,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000137073,UBAP2,Q5T6F2,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000143569,UBAP2L,Q14157,U-2 OS,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Nuclear speckles"
ENSG00000213886,UBD,O15205,U-2 OS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli (Fibrillar center)
"ENSG00000077721, ENSG00000119048","UBE2A, UBE2B",P49459 P63146,U-2 OS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleus, Nucleoplasm, Cytosol, Vesicles"
ENSG00000175063,UBE2C,O00762,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
"ENSG00000072401, ENSG00000109332, ENSG00000078967, ENSG00000131508","UBE2D1, UBE2D3, UBE2D4, UBE2D2",P51668 P61077 Q9Y2X8 P62837,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000182247,UBE2E2,Q96LR5,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000184182,UBE2F,Q969M7,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000132388,UBE2G1,P62253,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000186591,UBE2H,P62256,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000103275,UBE2I,P63279,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000078140,UBE2K,P61086,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Cytosol, Intermediate filaments, Actin filaments"
ENSG00000156587,UBE2L6,O14933,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000130725,UBE2M,P61081,U-2 OS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nuclear bodies"
ENSG00000175931,UBE2O,Q9C0C9,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000160714,UBE2Q1,Q7Z7E8,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000215218,UBE2QL1,A1L167,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000107341,UBE2R2,Q712K3,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000108106,UBE2S,Q16763,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000077152,UBE2T,Q9NPD8,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000104343,UBE2W,Q96B02,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli
ENSG00000159202,UBE2Z,Q9H832,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000114062,UBE3A,Q05086,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000151148,UBE3B,Q7Z3V4,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mitochondria, Nuclear speckles"
ENSG00000009335,UBE3C,Q15386,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000110344,UBE4A,Q14139,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000120942,UBIAD1,Q9Y5Z9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000122042,UBL3,O95164,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000186150,UBL4B,Q8N7F7,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Intermediate filaments
ENSG00000138629,UBL7,Q96S82,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000164332,UBLCP1,Q8WVY7,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000118900,UBN1,Q9NPG3,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000157741,UBN2,Q6ZU65,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000185019,UBOX5,O94941,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000153560,UBP1,Q9NZI7,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000135018,UBQLN1,Q9UMX0,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000188021,UBQLN2,Q9UHD9,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000160803,UBQLN4,Q9NRR5,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000159459,UBR1,Q8IWV7,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Vesicles"
ENSG00000024048,UBR2,Q8IWV8,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleoplasm, Plasma membrane"
ENSG00000144357,UBR3,Q6ZT12,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000127481,UBR4,Q5T4S7,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000104517,UBR5,O95071,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000012963,UBR7,Q8N806,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000165886,UBTD1,Q9HAC8,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Vesicles, Plasma membrane"
ENSG00000108312,UBTF,P17480,U-2 OS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli (Fibrillar center)
ENSG00000162191,UBXN1,Q04323,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000162543,UBXN10,Q96LJ8,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000158062,UBXN11,Q5T124,U-2 OS,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoli, Cytosol"
ENSG00000173960,UBXN2A,P68543,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000215114,UBXN2B,Q14CS0,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000144224,UBXN4,Q92575,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000167671,UBXN6,Q9BZV1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Cytosol, Golgi apparatus"
ENSG00000163960,UBXN7,O94888,U-2 OS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear bodies"
ENSG00000104691,UBXN8,O00124,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Nucleoli, Endoplasmic reticulum"
ENSG00000118939,UCHL3,P15374,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000116750,UCHL5,Q9Y5K5,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Mitochondria"
ENSG00000130717,UCK1,Q9HA47,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000198276,UCKL1,Q9NWZ5,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000163794,UCN,P55089,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000145040,UCN2,Q96RP3,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000175564,UCP3,P55916,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000151116,UEVLD,Q8IX04,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000143222,UFC1,Q9Y3C8,U-2 OS,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Nuclear speckles"
ENSG00000070010,UFD1L,Q92890,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000014123,UFL1,O94874,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000109775,UFSP2,Q9NUQ7,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol, Cytokinetic bridge"
ENSG00000109814,UGDH,O60701,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000136731,UGGT1,Q9NYU2,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000169764,UGP2,Q16851,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Mitochondria, Centrosome"
ENSG00000145626,UGT3A1,Q6NUS8,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000168671,UGT3A2,Q3SY77,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000174607,UGT8,Q16880,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000152332,UHMK1,Q8TAS1,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleoplasm, Golgi apparatus"
ENSG00000276043,UHRF1,Q96T88,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000065060,UHRF1BP1,Q6BDS2,U-2 OS,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear membrane, Cytosol"
ENSG00000111647,UHRF1BP1L,A0JNW5,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000147854,UHRF2,Q96PU4,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000087206,UIMC1,Q96RL1,U-2 OS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nuclear bodies"
ENSG00000131015,ULBP2,Q9BZM5,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Vesicles, Plasma membrane"
ENSG00000131019,ULBP3,Q9BZM4,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Microtubule organizing center, Vesicles"
ENSG00000177169,ULK1,O75385,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000168038,ULK4,Q96C45,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000114491,UMPS,P11172,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000198722,UNC13B,O14795,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Intermediate filaments
ENSG00000092929,UNC13D,Q70J99,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000140553,UNC45A,Q9H3U1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000141161,UNC45B,Q8IWX7,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000113763,UNC5A,Q6ZN44,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000124602,UNC5CL,Q8IV45,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centrosome
ENSG00000110057,UNC93B1,Q9H1C4,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000076248,UNG,P13051,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000132478,UNK,Q9C0B0,U-2 OS,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Cytoplasmic bodies, Nuclear speckles"
ENSG00000059145,UNKL,Q9H9P5,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000005007,UPF1,Q92900,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000151461,UPF2,Q9HAU5,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000169062,UPF3A,Q9H1J1,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleus, Cytosol, Vesicles"
ENSG00000125351,UPF3B,Q9BZI7,U-2 OS,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoli, Cytosol"
ENSG00000100373,UPK3A,O75631,U-2 OS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nuclear membrane"
ENSG00000243566,UPK3B,Q9BT76,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000183696,UPP1,Q16831,U-2 OS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm"
ENSG00000007001,UPP2,O95045,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Cytosol, Mitochondria, Vesicles"
ENSG00000101019,UQCC1,Q9NVA1,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
